# ---
# Dataset courtesy of PF Duc (Department of Physics, McGill University).
# ---
# 1409 set the 1Dhe heater to 20 mA 
# 1801 the pressure is going down linearly but very slowly (maybe linked to 4K plate)
# 1802 set the 1Dhe heater to 15 mA 
# 1.389	6.01e-5	5.754
# 2205 set the 1Dhe heater to 11 mA
# 0000 set the 1DHe heater to be 8mA in 3 hours
# 0823 set the 1DHe heater to 15 mA as the flow didn't raise at last change 
# now the flow kicks up pretty much immediately!
# 1119 set the 1DHe heater to 35 mA
# 1344 put the HS-MC on again and the heater on 1DHe (now both HS are on)
# put more pressure on top of the cell (P4 is now 64.5 psi)
# 1539 started the regeneration of the mass spec and use the turbo on the wall for the time being
#
#C'Time(s)', 'PRESSURE(psi)', 'TEMPERATURE(C)', 'FLOW(mbarl/s)', 'P2(mbar)', '4K flange(K)', 'Still flange(K)', 'T MXC flange(K)', 'T_CH8(K)', 'R_CH8(Ohm)', 'heater(A)', 'dt(s)'
Time  PRESSURE  TEMPERATURE  FLOW  P2  4K_flange  Still_flange  T_MXC_flange  T_CH8  R_CH8  heater  dt
1505231340.647  5.633  23.54  5.23e-05  0.003144  3.6591  3.29922  5.70335  1.91596  0.0  0.0  78010.15
1505231362.237  5.633  23.542  5.206e-05  0.003144  3.6591  3.29922  5.62527  1.91596  0.0  0.0  78031.71
1505231383.796  5.635  23.54  5.184e-05  0.003144  3.6591  3.29922  5.62453  1.91663  0.0  0.0  78053.26
1505231405.34  5.637  23.537  5.165e-05  0.003144  3.66257  3.29922  5.62453  1.91875  0.0  0.0  78075.08
1505231427.164  5.637  23.537  5.144e-05  0.003144  3.66257  3.30621  5.70667  1.91875  0.0  0.0  78096.64
1505231448.724  5.639  23.537  5.127e-05  0.003144  3.66257  3.30621  5.65148  1.91875  0.0  0.0  78118.43
1505231470.517  5.639  23.535  5.114e-05  0.003126  3.66257  3.30621  5.65148  1.92069  0.0  0.0  78140.1
1505231492.185  5.641  23.535  5.094e-05  0.003144  3.66242  3.30337  5.65148  1.92138  0.0  0.0  78161.91
1505231513.994  5.641  23.533  5.074e-05  0.003126  3.66242  3.30663  5.73072  1.92138  0.0  0.0  78183.97
1505231536.053  5.642  23.533  5.053e-05  0.003144  3.66242  3.30663  5.72175  1.92599  0.0  0.0  78205.53
1505231557.612  5.643  23.531  5.033e-05  0.003144  3.66242  3.30663  5.72175  1.92405  0.0  0.0  78227.59
1505231579.67  5.643  23.531  5.011e-05  0.003144  3.66141  3.30395  5.72175  1.92405  0.0  0.0  78249.43
1505231601.51  5.644  23.528  4.99e-05  0.003126  3.66141  3.30848  5.79246  1.92405  0.0  0.0  78271.22
1505231623.304  5.645  23.526  4.969e-05  0.003144  3.66141  3.30848  5.79372  1.92656  0.0  0.0  78293.19
1505231645.268  5.647  23.526  4.951e-05  0.003144  3.66141  3.30848  5.79372  1.92613  0.0  0.0  78314.74
1505231666.828  5.647  23.524  4.936e-05  0.003126  3.66134  3.30526  5.79372  1.92613  0.0  0.0  78336.3
1505231688.387  5.648  23.522  4.922e-05  0.003144  3.66134  3.30526  5.80586  1.92613  0.0  0.0  78358.16
1505231710.242  5.65  23.52  4.907e-05  0.003126  3.66134  3.30526  5.79593  1.92987  0.0  0.0  78379.97
1505231732.051  5.65  23.52  4.89e-05  0.003144  3.6622  3.30526  5.79593  1.9282  0.0  0.0  78401.92
1505231754.001  5.65  23.52  4.875e-05  0.003144  3.6622  3.30438  5.87532  1.9282  0.0  0.0  78423.46
1505231775.544  5.651  23.515  4.857e-05  0.003144  3.6622  3.30438  5.89926  1.9282  0.0  0.0  78445.27
1505231797.353  5.652  23.513  4.833e-05  0.003126  3.6622  3.30438  5.89926  1.93139  0.0  0.0  78466.86
1505231818.943  5.654  23.513  4.819e-05  0.003144  3.66083  3.30762  5.89926  1.92931  0.0  0.0  78488.67
1505231840.752  5.654  23.511  4.796e-05  0.003144  3.66083  3.30485  5.83572  1.92931  0.0  0.0  78510.26
1505231862.343  5.655  23.509  4.782e-05  0.003144  3.66083  3.30485  5.83889  1.93864  0.0  0.0  78531.82
1505231883.902  5.655  23.506  4.768e-05  0.003126  3.66083  3.30485  5.83889  1.93626  0.0  0.0  78553.49
1505231905.57  5.657  23.506  4.755e-05  0.003144  3.66408  3.30897  5.83889  1.93626  0.0  0.0  78575.26
1505231927.348  5.658  23.504  4.743e-05  0.003144  3.66408  3.30671  5.90114  1.93626  0.0  0.0  78596.81
1505231948.892  5.659  23.502  4.726e-05  0.003126  3.66408  3.30671  5.86611  1.93961  0.0  0.0  78618.41
1505231970.498  5.661  23.5  4.708e-05  0.003144  3.66408  3.30671  5.86611  1.93999  0.0  0.0  78639.96
1505231992.041  5.661  23.497  4.691e-05  0.003126  3.66103  3.30879  5.86611  1.93999  0.0  0.0  78661.5
1505232013.585  5.663  23.495  4.673e-05  0.003144  3.66103  3.30879  5.96855  1.93999  0.0  0.0  78683.22
1505232035.3  5.663  23.493  4.655e-05  0.003126  3.66103  3.30879  5.96325  1.93883  0.0  0.0  78704.79
1505232056.875  5.666  23.493  4.639e-05  0.003144  3.67563  3.30879  5.96325  1.93966  0.0  0.0  78726.6
1505232078.684  5.667  23.491  4.626e-05  0.003126  3.66279  3.30983  5.96418  1.93966  0.0  0.0  78748.16
1505232100.259  5.668  23.489  4.614e-05  0.003144  3.66279  3.30983  5.92019  1.93966  0.0  0.0  78769.98
1505232122.068  5.668  23.486  4.604e-05  0.003126  3.66279  3.30983  5.92371  1.94845  0.0  0.0  78791.54
1505232143.627  5.669  23.482  4.594e-05  0.003126  3.66398  3.31859  5.92371  1.94582  0.0  0.0  78813.31
1505232165.389  5.67  23.48  4.576e-05  0.003126  3.66398  3.30726  5.97885  1.94582  0.0  0.0  78835.12
1505232187.198  5.672  23.48  4.564e-05  0.003126  3.66398  3.30726  6.00688  1.94466  0.0  0.0  78856.67
1505232208.757  5.675  23.475  4.549e-05  0.003126  3.66398  3.30726  6.00688  1.94698  0.0  0.0  78878.47
1505232230.55  5.675  23.475  4.532e-05  0.003126  3.66382  3.30487  6.00688  1.94655  0.0  0.0  78900.26
1505232252.343  5.677  23.473  4.52e-05  0.003126  3.66382  3.31067  6.02379  1.94655  0.0  0.0  78921.87
1505232273.949  5.679  23.469  4.502e-05  0.003126  3.66382  3.31067  6.04594  1.95234  0.0  0.0  78943.66
1505232295.731  5.681  23.466  4.488e-05  0.003144  3.66382  3.31067  6.04594  1.95172  0.0  0.0  78965.21
1505232317.29  5.684  23.464  4.475e-05  0.003126  3.66174  3.31122  6.04594  1.95172  0.0  0.0  78987.02
1505232339.099  5.683  23.462  4.468e-05  0.003126  3.66174  3.30972  6.06754  1.95172  0.0  0.0  79008.57
1505232360.658  5.686  23.46  4.457e-05  0.003126  3.66174  3.30972  6.04437  1.95001  0.0  0.0  79030.15
1505232382.233  5.687  23.458  4.446e-05  0.003126  3.66174  3.30972  6.04437  1.95628  0.0  0.0  79051.77
1505232403.855  5.689  23.453  4.432e-05  0.003126  3.66192  3.31036  6.17257  1.95628  0.0  0.0  79073.58
1505232425.663  5.692  23.451  4.418e-05  0.003126  3.66192  3.31036  6.07515  1.95628  0.0  0.0  79095.33
1505232447.41  5.694  23.446  4.408e-05  0.003144  3.66192  3.31036  6.07579  1.95505  0.0  0.0  79117.14
1505232469.219  5.695  23.444  4.39e-05  0.003144  3.6645  3.31036  6.07579  1.95838  0.0  0.0  79138.68
1505232490.762  5.697  23.444  4.376e-05  0.003144  3.66423  3.3117  6.147  1.95838  0.0  0.0  79160.5
1505232512.587  5.7  23.44  4.371e-05  0.003126  3.66423  3.3117  6.10935  1.95838  0.0  0.0  79182.06
1505232534.146  5.703  23.438  4.357e-05  0.003126  3.66423  3.3117  6.10935  1.95664  0.0  0.0  79203.89
1505232555.97  5.705  23.433  4.352e-05  0.003126  3.66582  3.31578  6.10935  1.95624  0.0  0.0  79225.48
1505232577.561  5.707  23.431  4.339e-05  0.003126  3.66582  3.31062  6.09331  1.95624  0.0  0.0  79247.04
1505232599.12  5.71  23.429  4.328e-05  0.003126  3.66582  3.31062  6.12687  1.96658  0.0  0.0  79268.58
1505232620.664  5.713  23.426  4.317e-05  0.003126  3.66582  3.31062  6.12687  1.95644  0.0  0.0  79290.37
1505232642.457  5.718  23.424  4.305e-05  0.003126  3.66483  3.31121  6.12687  1.95685  0.0  0.0  79311.98
1505232664.063  5.72  23.42  4.29e-05  0.003126  3.66483  3.31272  6.18747  1.95685  0.0  0.0  79333.57
1505232685.646  5.723  23.418  4.279e-05  0.003126  3.66483  3.31272  6.11983  1.96083  0.0  0.0  79355.37
1505232707.454  5.728  23.413  4.266e-05  0.003126  3.66483  3.31272  6.11983  1.95626  0.0  0.0  79377.18
1505232729.263  5.731  23.411  4.259e-05  0.003126  3.66409  3.31173  6.11983  1.95626  0.0  0.0  79398.74
1505232750.822  5.733  23.409  4.248e-05  0.003144  3.66409  3.31173  6.15282  1.95626  0.0  0.0  79420.56
1505232772.647  5.736  23.404  4.24e-05  0.003126  3.66409  3.31173  6.16631  1.95373  0.0  0.0  79442.47
1505232794.549  5.741  23.402  4.231e-05  0.003126  3.66456  3.31173  6.16631  1.95946  0.0  0.0  79464.31
1505232816.389  5.743  23.398  4.222e-05  0.003126  3.66363  3.3111  6.17353  1.95946  0.0  0.0  79486.1
1505232838.183  5.746  23.395  4.212e-05  0.003126  3.66363  3.3111  6.15052  1.95946  0.0  0.0  79507.67
1505232859.757  5.751  23.391  4.203e-05  0.003126  3.66363  3.3111  6.15742  1.95677  0.0  0.0  79529.26
1505232881.348  5.751  23.389  4.189e-05  0.003126  3.66506  3.32181  6.15742  1.96003  0.0  0.0  79550.81
1505232902.891  5.754  23.387  4.178e-05  0.003126  3.66506  3.31621  6.18005  1.96003  0.0  0.0  79572.6
1505232924.685  5.758  23.38  4.166e-05  0.003126  3.66506  3.31621  6.19201  1.96562  0.0  0.0  79594.19
1505232946.275  5.76  23.378  4.156e-05  0.003126  3.66506  3.31621  6.19201  1.9573  0.0  0.0  79615.74
1505232967.819  5.764  23.375  4.148e-05  0.003126  3.66302  3.31154  6.19201  1.9603  0.0  0.0  79637.33
1505232989.409  5.768  23.373  4.141e-05  0.003144  3.66302  3.30974  6.20581  1.9603  0.0  0.0  79659.12
1505233011.202  5.771  23.369  4.135e-05  0.003126  3.66302  3.30974  6.19412  1.96438  0.0  0.0  79680.73
1505233032.809  5.772  23.364  4.128e-05  0.003126  3.66302  3.30974  6.19412  1.96057  0.0  0.0  79702.52
1505233054.602  5.774  23.362  4.12e-05  0.003126  3.66646  3.31624  6.19412  1.96057  0.0  0.0  79724.06
1505233076.131  5.775  23.358  4.111e-05  0.003126  3.66646  3.31466  6.21815  1.96057  0.0  0.0  79745.86
1505233097.94  5.78  23.355  4.101e-05  0.003126  3.66646  3.31466  6.2239  1.96055  0.0  0.0  79767.42
1505233119.499  5.782  23.351  4.091e-05  0.003126  3.66646  3.31466  6.2239  1.96081  0.0  0.0  79789.02
1505233141.105  5.785  23.349  4.081e-05  0.003126  3.66765  3.31043  6.24679  1.96081  0.0  0.0  79810.58
1505233162.664  5.787  23.344  4.072e-05  0.003126  3.66765  3.31043  6.22595  1.96081  0.0  0.0  79832.13
1505233184.208  5.791  23.342  4.063e-05  0.003126  3.66765  3.31043  6.20134  1.95863  0.0  0.0  79853.86
1505233205.939  5.793  23.338  4.054e-05  0.003144  3.66634  3.31043  6.20134  1.95985  0.0  0.0  79875.65
1505233227.732  5.794  23.336  4.049e-05  0.003126  3.66634  3.31538  6.24072  1.95985  0.0  0.0  79897.22
1505233249.307  5.797  23.331  4.044e-05  0.003126  3.66634  3.31538  6.2278  1.95985  0.0  0.0  79918.78
1505233270.866  5.801  23.329  4.038e-05  0.003126  3.66634  3.31538  6.2278  1.95869  0.0  0.0  79940.34
1505233292.425  5.804  23.324  4.03e-05  0.003126  3.6653  3.31775  6.2278  1.9602  0.0  0.0  79962.15
1505233314.234  5.806  23.32  4.021e-05  0.003126  3.6653  3.31924  6.26417  1.9602  0.0  0.0  79983.96
1505233336.043  5.807  23.318  4.011e-05  0.003126  3.6653  3.31924  6.21067  1.96809  0.0  0.0  80005.53
1505233357.618  5.812  23.313  4.001e-05  0.003126  3.6653  3.31924  6.21067  1.96605  0.0  0.0  80027.39
1505233379.473  5.812  23.309  3.992e-05  0.003126  3.66409  3.31391  6.21067  1.96605  0.0  0.0  80049.2
1505233401.298  5.816  23.307  3.986e-05  0.003126  3.66409  3.31643  6.28346  1.96605  0.0  0.0  80070.8
1505233422.888  5.818  23.302  3.98e-05  0.003126  3.66409  3.31643  6.26758  1.96725  0.0  0.0  80092.63
1505233444.713  5.819  23.298  3.979e-05  0.003126  3.66409  3.31643  6.26758  1.96571  0.0  0.0  80114.3
1505233466.381  5.821  23.293  3.971e-05  0.003126  3.66514  3.31766  6.26758  1.96571  0.0  0.0  80136.09
1505233488.174  5.823  23.291  3.965e-05  0.003126  3.66514  3.31766  6.27792  1.96571  0.0  0.0  80157.67
1505233509.749  5.825  23.287  3.96e-05  0.003126  3.66514  3.31766  6.32319  1.9652  0.0  0.0  80179.49
1505233531.574  5.827  23.284  3.951e-05  0.003126  3.666  3.31766  6.32319  1.96565  0.0  0.0  80201.52
1505233553.601  5.826  23.28  3.942e-05  0.003126  3.6673  3.31319  6.26002  1.96565  0.0  0.0  80223.08
1505233575.16  5.83  23.278  3.934e-05  0.003126  3.6673  3.31319  6.28042  1.96565  0.0  0.0  80244.64
1505233596.719  5.832  23.273  3.925e-05  0.003126  3.6673  3.31319  6.28018  1.96563  0.0  0.0  80266.21
1505233618.294  5.833  23.269  3.923e-05  0.003126  3.66755  3.31319  6.28018  1.96975  0.0  0.0  80288.0
1505233640.087  5.833  23.267  3.913e-05  0.003126  3.66755  3.31327  6.32279  1.96975  0.0  0.0  80309.6
1505233661.678  5.834  23.265  3.91e-05  0.003126  3.66755  3.31327  6.25978  1.97005  0.0  0.0  80331.15
1505233683.237  5.836  23.258  3.907e-05  0.003126  3.66755  3.31327  6.25978  1.96866  0.0  0.0  80352.7
1505233704.781  5.836  23.256  3.904e-05  0.003126  3.66727  3.31401  6.25978  1.96815  0.0  0.0  80374.51
1505233726.59  5.837  23.253  3.895e-05  0.003126  3.66727  3.31443  6.32312  1.96815  0.0  0.0  80396.07
1505233748.149  5.839  23.247  3.889e-05  0.003126  3.66727  3.31443  6.27951  1.97295  0.0  0.0  80417.86
1505233769.942  5.841  23.245  3.881e-05  0.003126  3.66727  3.31443  6.27951  1.96841  0.0  0.0  80439.42
1505233791.501  5.842  23.242  3.874e-05  0.003126  3.66569  3.31416  6.27951  1.96841  0.0  0.0  80461.26
1505233813.341  5.843  23.238  3.867e-05  0.003126  3.66569  3.31416  6.38826  1.96841  0.0  0.0  80482.83
1505233834.916  5.844  23.233  3.859e-05  0.003126  3.66569  3.31416  6.34532  1.96479  0.0  0.0  80504.58
1505233856.663  5.845  23.231  3.854e-05  0.003126  3.66569  3.31416  6.34532  1.97009  0.0  0.0  80526.37
1505233878.456  5.845  23.227  3.849e-05  0.003126  3.66809  3.31712  6.51951  1.97009  0.0  0.0  80548.13
1505233900.218  5.848  23.222  3.848e-05  0.003126  3.66809  3.31712  6.31583  1.97009  0.0  0.0  80569.94
1505233922.027  5.849  23.22  3.844e-05  0.003126  3.66809  3.31712  6.34799  1.96759  0.0  0.0  80591.99
1505233944.069  5.849  23.214  3.839e-05  0.003126  3.66608  3.31712  6.34799  1.96592  0.0  0.0  80613.55
1505233965.629  5.85  23.214  3.834e-05  0.003126  3.66608  3.31533  6.33404  1.96592  0.0  0.0  80635.36
1505233987.438  5.85  23.209  3.829e-05  0.003126  3.66608  3.31533  6.32904  1.97259  0.0  0.0  80656.99
1505234009.075  5.853  23.205  3.822e-05  0.003126  3.66608  3.31533  6.32904  1.97127  0.0  0.0  80678.8
1505234030.884  5.852  23.2  3.815e-05  0.003126  3.66613  3.31637  6.32904  1.96995  0.0  0.0  80700.64
1505234052.724  5.855  23.196  3.811e-05  0.003126  3.66613  3.31667  6.29863  1.96995  0.0  0.0  80722.2
1505234074.283  5.857  23.194  3.801e-05  0.003126  3.66613  3.31667  6.32397  1.97217  0.0  0.0  80744.15
1505234096.232  5.857  23.191  3.797e-05  0.003126  3.66613  3.31667  6.32397  1.96858  0.0  0.0  80765.71
1505234117.791  5.858  23.187  3.793e-05  0.003126  3.66607  3.31629  6.32397  1.96858  0.0  0.0  80787.52
1505234139.6  5.86  23.182  3.792e-05  0.003126  3.66607  3.3176  6.38657  1.96858  0.0  0.0  80809.09
1505234161.175  5.861  23.178  3.792e-05  0.003126  3.66607  3.3176  6.40985  1.96782  0.0  0.0  80830.68
1505234182.766  5.863  23.176  3.785e-05  0.003126  3.66607  3.3176  6.40985  1.96867  0.0  0.0  80852.44
1505234204.528  5.864  23.171  3.782e-05  0.003126  3.66759  3.32154  6.40985  1.96867  0.0  0.0  80874.25
1505234226.336  5.863  23.167  3.774e-05  0.003126  3.66759  3.32154  6.41208  1.96867  0.0  0.0  80895.97
1505234248.052  5.865  23.165  3.773e-05  0.003126  3.66759  3.32154  6.39748  1.97108  0.0  0.0  80917.78
1505234269.86  5.867  23.16  3.762e-05  0.003144  3.66733  3.32154  6.39748  1.97041  0.0  0.0  80939.34
1505234291.42  5.867  23.156  3.755e-05  0.003144  3.66624  3.3138  6.39147  1.97041  0.0  0.0  80960.91
1505234312.995  5.869  23.154  3.753e-05  0.003126  3.66624  3.3138  6.32549  1.97041  0.0  0.0  80982.47
1505234334.554  5.87  23.151  3.749e-05  0.003126  3.66624  3.3138  6.32549  1.97251  0.0  0.0  81004.37
1505234356.456  5.871  23.147  3.747e-05  0.003126  3.66754  3.31874  6.32549  1.97115  0.0  0.0  81025.93
1505234378.015  5.871  23.143  3.745e-05  0.003126  3.66754  3.31516  6.47127  1.97115  0.0  0.0  81047.48
1505234399.559  5.875  23.14  3.742e-05  0.003126  3.66754  3.31516  6.41654  1.97  0.0  0.0  81069.07
1505234421.15  5.873  23.136  3.722e-05  0.003126  3.66754  3.31516  6.41654  1.97389  0.0  0.0  81090.86
1505234442.943  5.874  23.131  3.717e-05  0.003126  3.66841  3.31661  6.41654  1.97514  0.0  0.0  81112.45
1505234464.533  5.877  23.129  3.711e-05  0.003126  3.66841  3.31331  6.39694  1.97514  0.0  0.0  81134.01
1505234486.092  5.877  23.125  3.703e-05  0.003126  3.66841  3.31331  6.46505  1.96778  0.0  0.0  81155.82
1505234507.901  5.878  23.123  3.698e-05  0.003126  3.66841  3.31331  6.46505  1.97022  0.0  0.0  81177.61
1505234529.695  5.88  23.118  3.694e-05  0.003126  3.66818  3.31413  6.46505  1.97022  0.0  0.0  81199.17
1505234551.254  5.881  23.114  3.692e-05  0.003126  3.66818  3.31429  6.35647  1.97022  0.0  0.0  81221.01
1505234573.094  5.881  23.111  3.691e-05  0.003126  3.66818  3.31429  6.40576  1.96971  0.0  0.0  81242.8
1505234594.887  5.882  23.107  3.689e-05  0.003126  3.66873  3.31429  6.40576  1.97057  0.0  0.0  81264.44
1505234616.524  5.882  23.105  3.687e-05  0.003126  3.66815  3.31992  6.50336  1.97057  0.0  0.0  81286.25
1505234638.333  5.885  23.098  3.684e-05  0.003126  3.66815  3.31992  6.36549  1.97057  0.0  0.0  81307.93
1505234660.017  5.884  23.096  3.68e-05  0.003126  3.66815  3.31992  6.36549  1.96965  0.0  0.0  81329.74
1505234681.826  5.886  23.094  3.674e-05  0.003126  3.66581  3.32154  6.36549  1.97054  0.0  0.0  81351.32
1505234703.401  5.886  23.089  3.67e-05  0.003126  3.66581  3.31675  6.42404  1.97054  0.0  0.0  81373.13
1505234725.21  5.888  23.085  3.664e-05  0.003126  3.66581  3.31675  6.41252  1.97847  0.0  0.0  81394.69
1505234746.769  5.888  23.08  3.658e-05  0.003126  3.66581  3.31675  6.41252  1.97091  0.0  0.0  81416.23
1505234768.313  5.89  23.078  3.657e-05  0.003126  3.66798  3.31768  6.41252  1.97196  0.0  0.0  81438.04
1505234790.121  5.89  23.076  3.656e-05  0.003126  3.66798  3.31648  6.39697  1.97196  0.0  0.0  81459.85
1505234811.93  5.891  23.072  3.654e-05  0.003126  3.66798  3.31648  6.41583  1.96999  0.0  0.0  81481.41
1505234833.489  5.893  23.067  3.653e-05  0.003126  3.66798  3.31648  6.41583  1.97295  0.0  0.0  81503.21
1505234855.298  5.893  23.063  3.649e-05  0.003126  3.66792  3.3174  6.41583  1.97295  0.0  0.0  81524.81
1505234876.889  5.894  23.06  3.646e-05  0.003126  3.66792  3.3147  6.3987  1.97295  0.0  0.0  81546.6
1505234898.698  5.897  23.058  3.642e-05  0.003126  3.66792  3.3147  6.38887  1.97094  0.0  0.0  81568.27
1505234920.35  5.897  23.052  3.638e-05  0.003126  3.66792  3.3147  6.38887  1.97401  0.0  0.0  81589.83
1505234941.91  5.898  23.049  3.633e-05  0.003126  3.66842  3.31602  6.51769  1.97401  0.0  0.0  81611.39
1505234963.469  5.898  23.047  3.627e-05  0.003126  3.66842  3.31602  6.45356  1.97401  0.0  0.0  81632.99
1505234985.075  5.899  23.043  3.622e-05  0.003126  3.66842  3.31602  6.45073  1.97553  0.0  0.0  81654.6
1505235006.681  5.899  23.038  3.62e-05  0.003126  3.66865  3.31602  6.45073  1.9726  0.0  0.0  81676.41
1505235028.49  5.901  23.036  3.619e-05  0.003126  3.66751  3.31764  6.50498  1.9726  0.0  0.0  81698.15
1505235050.236  5.901  23.032  3.618e-05  0.003126  3.66751  3.31764  6.41464  1.9726  0.0  0.0  81719.95
1505235072.029  5.902  23.029  3.617e-05  0.003126  3.66751  3.31764  6.41464  1.97233  0.0  0.0  81741.52
1505235093.597  5.902  23.025  3.616e-05  0.003126  3.66683  3.31741  6.41464  1.9735  0.0  0.0  81763.39
1505235115.469  5.902  23.023  3.612e-05  0.003126  3.66683  3.31951  6.47437  1.9735  0.0  0.0  81785.19
1505235137.277  5.904  23.016  3.609e-05  0.003126  3.66683  3.31951  6.4739  1.97772  0.0  0.0  81806.78
1505235158.853  5.906  23.014  3.605e-05  0.003144  3.66683  3.31951  6.4739  1.97193  0.0  0.0  81828.58
1505235180.662  5.906  23.009  3.599e-05  0.003126  3.66853  3.31837  6.4739  1.97193  0.0  0.0  81850.4
1505235202.487  5.908  23.007  3.596e-05  0.003126  3.66853  3.31754  6.45106  1.97193  0.0  0.0  81872.21
1505235224.295  5.908  23.005  3.591e-05  0.003126  3.66853  3.31754  6.44789  1.97479  0.0  0.0  81894.05
1505235246.135  5.909  23.0  3.588e-05  0.003126  3.66853  3.31754  6.44789  1.97108  0.0  0.0  81915.61
1505235267.695  5.912  22.996  3.591e-05  0.003126  3.6694  3.32048  6.44789  1.97108  0.0  0.0  81937.44
1505235289.519  5.911  22.992  3.589e-05  0.003126  3.6694  3.32048  6.40924  1.97108  0.0  0.0  81959.24
1505235311.328  5.912  22.989  3.587e-05  0.003126  3.6694  3.32048  6.42606  1.9762  0.0  0.0  81980.8
1505235332.887  5.914  22.987  3.585e-05  0.003126  3.67109  3.32048  6.42606  1.97656  0.0  0.0  82002.61
1505235354.696  5.915  22.983  3.582e-05  0.003126  3.66832  3.31786  6.47539  1.97656  0.0  0.0  82024.17
1505235376.255  5.915  22.978  3.578e-05  0.003126  3.66832  3.31786  6.3991  1.97656  0.0  0.0  82046.06
1505235398.142  5.916  22.976  3.574e-05  0.003126  3.66832  3.31786  6.3991  1.97678  0.0  0.0  82067.6
1505235419.686  5.915  22.974  3.57e-05  0.003126  3.66654  3.3178  6.3991  1.97127  0.0  0.0  82089.4
1505235441.479  5.917  22.969  3.565e-05  0.003126  3.66654  3.31934  6.48052  1.97127  0.0  0.0  82110.99
1505235463.069  5.92  22.965  3.563e-05  0.003144  3.66654  3.31934  6.50336  1.97121  0.0  0.0  82132.55
1505235484.629  5.919  22.963  3.563e-05  0.003126  3.66654  3.31934  6.50336  1.97688  0.0  0.0  82154.29
1505235506.375  5.919  22.961  3.563e-05  0.003126  3.66732  3.32008  6.50336  1.97655  0.0  0.0  82176.12
1505235528.2  5.919  22.956  3.563e-05  0.003126  3.66732  3.31601  6.43228  1.97655  0.0  0.0  82197.71
1505235549.79  5.92  22.954  3.561e-05  0.003144  3.66732  3.31601  6.43985  1.97715  0.0  0.0  82219.48
1505235571.568  5.922  22.949  3.558e-05  0.003144  3.66732  3.31601  6.43985  1.97472  0.0  0.0  82241.04
1505235593.127  5.924  22.947  3.555e-05  0.003126  3.66813  3.32011  6.43985  1.97472  0.0  0.0  82262.63
1505235614.717  5.923  22.943  3.55e-05  0.003126  3.66813  3.32011  6.49478  1.97472  0.0  0.0  82284.19
1505235636.277  5.925  22.941  3.545e-05  0.003126  3.66813  3.32011  6.45802  1.97838  0.0  0.0  82305.74
1505235657.82  5.925  22.938  3.543e-05  0.003126  3.66813  3.32011  6.45802  1.97533  0.0  0.0  82327.33
1505235679.411  5.927  22.934  3.542e-05  0.003126  3.66967  3.32091  6.50715  1.97533  0.0  0.0  82348.89
1505235700.97  5.928  22.932  3.542e-05  0.003126  3.66967  3.32091  6.466  1.97533  0.0  0.0  82370.87
1505235722.95  5.929  22.927  3.542e-05  0.003126  3.66967  3.32091  6.45742  1.97363  0.0  0.0  82392.43
1505235744.51  5.929  22.925  3.542e-05  0.003126  3.66933  3.32091  6.45742  1.97325  0.0  0.0  82413.99
1505235766.069  5.931  22.921  3.54e-05  0.003126  3.66933  3.31866  6.47883  1.97325  0.0  0.0  82435.86
1505235787.94  5.931  22.918  3.537e-05  0.003126  3.66933  3.31866  6.48883  1.97325  0.0  0.0  82457.42
1505235809.499  5.932  22.916  3.535e-05  0.003126  3.66933  3.31866  6.48883  1.97261  0.0  0.0  82479.27
1505235831.355  5.932  22.912  3.53e-05  0.003126  3.66778  3.31835  6.48883  1.97377  0.0  0.0  82501.08
1505235853.164  5.934  22.909  3.526e-05  0.003126  3.66778  3.31807  6.43106  1.97377  0.0  0.0  82522.87
1505235874.957  5.934  22.907  3.523e-05  0.003126  3.66778  3.31807  6.50762  1.975  0.0  0.0  82544.68
1505235896.766  5.936  22.903  3.521e-05  0.003126  3.66778  3.31807  6.50762  1.97729  0.0  0.0  82566.23
1505235918.309  5.935  22.901  3.521e-05  0.003126  3.66782  3.31928  6.50762  1.97729  0.0  0.0  82587.8
1505235939.884  5.937  22.898  3.521e-05  0.003126  3.66782  3.32003  6.43782  1.97729  0.0  0.0  82609.36
1505235961.444  5.938  22.896  3.521e-05  0.003126  3.66782  3.32003  6.42154  1.97875  0.0  0.0  82630.92
1505235983.003  5.939  22.892  3.521e-05  0.003126  3.66782  3.32003  6.42154  1.97223  0.0  0.0  82652.54
1505236004.624  5.941  22.89  3.52e-05  0.003126  3.66795  3.31592  6.42154  1.97223  0.0  0.0  82674.32
1505236026.402  5.941  22.887  3.516e-05  0.003126  3.66795  3.31592  6.47789  1.97223  0.0  0.0  82695.91
1505236047.992  5.941  22.885  3.514e-05  0.003126  3.66795  3.31592  6.49255  1.97686  0.0  0.0  82717.73
1505236069.817  5.944  22.883  3.509e-05  0.003126  3.6679  3.31592  6.49255  1.97465  0.0  0.0  82739.32
1505236091.407  5.943  22.878  3.505e-05  0.003126  3.6686  3.3181  6.47856  1.97465  0.0  0.0  82761.13
1505236113.216  5.946  22.876  3.503e-05  0.003126  3.6686  3.3181  6.46613  1.97465  0.0  0.0  82782.68
1505236134.76  5.948  22.872  3.502e-05  0.003126  3.6686  3.3181  6.46613  1.97435  0.0  0.0  82804.47
1505236156.553  5.947  22.872  3.502e-05  0.003126  3.66898  3.33311  6.46613  1.97719  0.0  0.0  82826.03
1505236178.112  5.949  22.87  3.502e-05  0.003126  3.66898  3.32036  6.53336  1.97719  0.0  0.0  82847.6
